event	Eta	Phi	pT
70543	-0.558531	0.159914	3.90763e-05
70543	-0.448305	0.126376	8.35804
70543	-0.316764	0.0315821	2.90838e-05
70543	-0.371483	0.0644852	1.16116
70543	-0.606152	0.109888	1.81508
70543	-0.793781	0.0240982	1.42312
70543	-0.762025	0.00376549	3.8214
70543	-0.245184	5.91181	2.36726e-05
70543	-0.747884	6.178	2.2465e-05
70543	-0.468914	6.21381	1.13171
70543	-0.598985	6.16746	2.08381
70543	-0.577644	6.20421	5.08788
70543	-0.473676	6.16714	3.43187e-05
70543	-0.570524	6.01796	14.0521
70543	-0.527583	5.87903	7.0293e-05
70543	-0.592486	5.88237	2.43691
70543	-0.587698	5.84693	13.0684
