event	Eta	Phi	pT
27821	-0.546662	3.75608	2.69099
27821	-0.591003	3.82095	1.08388
27821	-0.747835	3.73509	2.8614
27821	-0.770027	3.85097	3.39898e-05
27821	-0.767614	3.81917	0.000206532
27821	-0.711948	3.81906	6.27612e-05
27821	-0.730257	3.81014	19.7138
27821	-0.786928	4.12068	4.32296
27821	-0.917562	4.02293	7.18397
27821	-0.797953	3.83903	2.47574e-05
27821	-0.704749	3.88867	6.71775e-05
27821	-0.771298	3.99537	19.6698
27821	-0.834449	3.97878	5.73843
27821	-0.813821	3.92205	17.5227
27821	-0.791139	3.89854	1.38141
