event	Eta	Phi	pT
22615	-0.917679	3.79055	6.61966
22615	-0.617461	3.8348	7.23146
22615	-0.85548	3.69932	5.43389
22615	-0.837902	3.60127	7.88646e-05
22615	-0.752145	3.62844	6.64379
22615	-0.758589	3.58269	8.43021e-05
22615	-0.74336	3.57331	8.81056e-05
22615	-0.757205	3.53989	11.1097
22615	-0.595543	3.60208	2.02447e-05
22615	-0.572917	3.58829	2.7817e-05
22615	-0.50666	3.55379	4.00267
22615	-0.64904	3.52816	2.96527e-05
22615	-0.437618	3.37682	2.36942e-05
22615	-0.686182	3.42446	2.04534e-05
22615	-0.514731	3.28693	3.51917e-05
22615	-0.524031	3.43305	6.53721
22615	-0.606488	3.4443	3.07941
22615	-0.547088	3.43314	0.000149607
22615	-0.624065	3.42236	2.11968
22615	-0.557546	3.39895	4.34359
22615	-0.594901	3.33382	22.8367
