event	Eta	Phi	pT
27336	2.20749	4.2278	2.48263
27336	1.53226	4.46188	1.3025
27336	1.75682	4.18096	6.09031e-05
27336	1.8089	4.14626	1.89852
27336	1.82552	4.13994	14.6889
27336	2.10921	4.60755	3.24494
27336	1.84528	4.69653	3.77394e-05
27336	1.99683	4.32504	1.08459
27336	1.81325	4.30794	6.04402
27336	1.71735	4.47681	2.27441
27336	1.7548	4.44863	2.60655
27336	1.94412	4.57139	4.08638
27336	1.91427	4.40016	9.26005
27336	1.92764	4.55862	4.56492e-05
27336	1.81357	4.51629	1.52819
27336	1.84058	4.52784	5.83783e-05
27336	1.8806	4.43129	5.72094e-05
27336	1.87807	4.48191	20.5333
