event	Eta	Phi	pT
60362	2.07322	5.65879	1.51675
60362	1.93395	0.101396	2.55306
60362	2.30216	6.018	0.918638
60362	1.87836	5.78176	3.4583e-05
60362	1.76159	5.86867	3.31216
60362	2.10837	5.83271	1.63917
60362	2.08979	5.83619	3.94304
60362	1.92451	5.8401	4.07415
60362	1.75524	5.99832	2.6452e-05
60362	2.15167	5.95642	2.06437
60362	2.03995	5.88945	1.12967
60362	1.96584	5.87695	3.65385
60362	2.01722	5.91813	1.11083
60362	1.90764	5.94456	1.01464
60362	1.87918	5.95237	11.0281
60362	2.13313	6.02645	1.15616
60362	2.08949	6.04299	8.32713
60362	2.04759	6.00186	0.000124588
60362	1.91993	5.9768	3.59447e-05
60362	2.04142	6.03558	4.53956e-05
60362	1.85718	6.12111	1.32033
60362	1.98442	6.05808	9.50705
60362	2.02542	6.12566	4.88827e-05
60362	1.91812	6.16164	7.91959e-05
60362	1.94811	6.13407	29.677
60362	1.95708	6.13073	9.1776
