event	Eta	Phi	pT
12973	2.14096	1.30844	1.29581
12973	2.41613	0.651818	0.688905
12973	2.15748	0.638361	4.01707e-05
12973	1.95517	0.842337	2.1538
12973	2.52987	0.766108	1.14683
12973	2.09725	0.703971	0.774871
12973	2.55837	0.888154	3.7613
12973	2.29463	0.67372	1.06923
12973	2.45737	0.776415	1.25358
12973	2.38488	1.09889	8.78455e-05
12973	2.40207	1.12109	22.5959
12973	2.05675	1.09126	6.53617
12973	2.02912	1.05174	2.0595
12973	2.42729	1.00121	4.65409
12973	2.38645	1.05684	9.92353
12973	2.42044	0.956304	5.31866e-05
12973	2.30088	1.09698	2.6419e-05
12973	2.29826	1.06737	4.1668e-05
12973	2.2992	1.05455	13.3488
12973	2.36193	0.785112	1.3959
12973	2.32909	0.753303	3.51253
12973	2.19976	1.05332	0.506857
12973	2.03982	0.874318	1.37027
12973	2.34883	0.89245	0.535609
12973	2.12718	0.753221	4.02975e-05
12973	2.05683	0.944422	2.97926e-05
12973	2.19723	1.03355	2.44099e-05
12973	2.30842	0.808187	1.42485
12973	2.23741	1.01396	4.21924e-05
12973	2.10255	0.965778	4.5582
12973	2.11594	0.806246	0.536708
12973	2.21112	0.81632	7.03468e-05
12973	2.22996	0.826044	17.9971
12973	2.2622	0.95281	4.26965e-05
12973	2.23104	0.872758	2.41649
12973	2.129	0.91187	0.635033
12973	2.15592	0.866624	3.51638e-05
12973	2.17009	0.882957	7.81471
12973	2.16894	0.933125	6.63241
12973	2.17513	0.922585	9.12305
12973	2.22834	0.940474	5.01382e-05
12973	2.21091	0.916056	15.3341
