event	Eta	Phi	pT
58068	0.389343	2.57647	2.64049
58068	-0.0892906	2.3528	1.17262
58068	0.127124	2.36153	2.48289
58068	0.015579	2.36075	13.035
58068	0.237704	2.86565	4.83604e-05
58068	0.0224384	2.46107	4.28993
58068	0.146333	2.50628	13.9696
58068	-0.056262	2.49686	2.38014e-05
58068	0.245202	2.67498	1.01305
58068	0.191533	2.67643	4.36389
58068	0.191482	2.72888	2.37246
58068	0.138393	2.58468	7.06093e-05
58068	0.136914	2.77893	3.14491
58068	0.0878474	2.61823	3.38875e-05
58068	0.0659982	2.58576	5.18035e-05
58068	0.0556554	2.5753	2.99191e-05
58068	0.0393446	2.60305	3.65015
58068	0.0195991	2.68009	6.86519e-05
58068	-0.026838	2.66351	9.20352e-05
58068	-0.00160986	2.62637	10.3519
58068	-0.0127079	2.65021	5.95425
58068	-0.0761149	2.74138	8.9347
58068	0.0892257	2.72552	0.923072
58068	-0.0290837	2.84758	1.20534
58068	0.0115723	2.74628	7.61275
58068	0.0294287	2.7738	2.83694e-05
58068	0.0198445	2.79874	9.59148
