event	Eta	Phi	pT
94517	1.16268	5.14954	3.99716e-05
94517	0.930414	5.23711	2.40045
94517	0.75139	5.04446	1.50882
94517	0.937368	5.13631	4.29398e-05
94517	0.756988	5.18524	3.18025
94517	0.838214	5.14066	9.02369
94517	1.13331	5.05176	2.24227
94517	0.969681	5.07871	3.80585
94517	1.18232	4.90388	3.6256
94517	0.751935	4.96095	2.69028e-05
94517	0.97678	4.99061	2.73346
94517	0.877025	5.0088	0.000111692
94517	0.834785	4.9125	1.60851
94517	0.878246	4.91131	8.05605
94517	0.882974	4.80715	5.48678
94517	0.865016	4.53989	3.7968
94517	0.893245	4.62134	0.000200817
94517	0.946769	4.59125	18.5777
