event	Eta	Phi	pT
75425	0.60907	6.11084	5.1952
75425	0.772428	0.50344	6.76918
75425	0.776246	0.460464	2.24852
75425	0.504806	6.19679	2.88948e-05
75425	0.742973	6.15638	5.02173e-05
75425	0.713698	6.16192	5.68372e-05
75425	0.503038	0.0302723	1.44463
75425	0.467007	0.178213	2.08666
75425	0.688305	0.364737	1.39974
75425	0.668265	0.340387	4.63179
75425	0.756418	0.284099	7.06647
75425	0.771102	0.00708415	5.13873
75425	0.616013	0.0191398	4.18966e-05
75425	0.637695	0.019795	2.55724
75425	0.798521	0.189361	2.32998e-05
75425	0.712038	0.231655	0.000110172
75425	0.702193	0.218899	6.48088e-05
75425	0.74792	0.159861	10.8837
75425	0.615233	0.149223	4.65857e-05
75425	0.669248	0.129181	23.5318
