event	Eta	Phi	pT
59206	-0.89987	3.95521	3.37352e-05
59206	-0.993414	4.02219	8.1454
59206	-0.69161	4.10572	2.33187
59206	-0.675559	4.45867	2.80487e-05
59206	-1.03247	4.40094	3.39669
59206	-1.01695	4.27139	4.52572e-05
59206	-0.828427	4.52746	2.67219
59206	-0.981095	4.22882	4.10427e-05
59206	-0.689605	4.31648	1.70927
59206	-0.968305	4.2585	2.77561e-05
59206	-0.878863	4.47059	0.000154762
59206	-0.932022	4.40337	14.2047
59206	-0.917005	4.33931	1.27186
59206	-0.864343	4.27009	11.1144
59206	-0.867584	4.37409	4.06163
59206	-0.804031	4.40703	5.65266e-05
59206	-0.795198	4.39473	8.18379e-05
59206	-0.837815	4.33414	8.34514e-05
59206	-0.796815	4.33292	5.46084e-05
59206	-0.809159	4.35238	28.3108
