event	Eta	Phi	pT
37291	-0.824116	3.8369	2.43146
37291	-0.779325	3.61417	3.15943
37291	-0.545093	4.05448	1.13982
37291	-0.648653	3.91013	9.83829
37291	-0.537356	3.97899	1.65825
37291	-0.702446	3.79995	3.21211e-05
37291	-0.388318	3.55514	2.89089
37291	-0.635153	3.76993	7.92146e-05
37291	-0.591462	3.71556	0.000268883
37291	-0.573441	3.69497	0.873679
37291	-0.593335	3.67786	19.5697
37291	-0.576444	3.79534	1.1588
37291	-0.320857	3.65983	2.84352
37291	-0.453882	3.64265	4.74799
37291	-0.419068	3.65988	5.42656
37291	-0.393857	3.68084	2.66542
37291	-0.400194	3.70133	0.000119224
37291	-0.447462	3.73553	5.46826
37291	-0.321134	3.79147	4.23817e-05
37291	-0.405767	3.87311	12.2135
37291	-0.395607	3.77318	0.000129278
37291	-0.420317	3.77786	2.5616e-05
37291	-0.37607	3.81345	5.49095e-05
37291	-0.430903	3.81601	8.58996e-05
37291	-0.404387	3.81571	17.221
