event	Eta	Phi	pT
36415	-0.616351	4.38986	3.14368
36415	-0.419275	4.36367	2.82344e-05
36415	-0.656809	4.75147	2.21824e-05
36415	-0.640507	4.74581	6.24655
36415	-0.511311	4.42326	1.6119
36415	-0.534824	4.46401	3.10291
36415	-0.509539	4.44845	6.67985e-05
36415	-0.604262	4.59842	7.11708
36415	-0.582672	4.73883	1.55724
36415	-0.422518	4.91767	1.92924
36415	-0.488221	4.46645	4.65901e-05
36415	-0.521918	4.81846	3.46225e-05
36415	-0.503235	4.61528	8.47876
36415	-0.448509	4.55729	0.857187
36415	-0.331078	4.48399	2.29918e-05
36415	-0.403864	4.54096	2.60182
36415	-0.440234	4.58584	2.29823e-05
36415	-0.422082	4.66325	4.85481e-05
36415	-0.3745	4.73673	19.6074
36415	-0.226858	4.7378	10.4132
36415	-0.209257	4.69137	0.000108799
36415	-0.234557	4.63671	0.000215342
36415	-0.224572	4.6253	27.8594
