event	Eta	Phi	pT
77051	-0.973627	1.74565	1.03891
77051	-0.877214	1.84114	3.04086
77051	-1.34819	1.80027	1.25396
77051	-1.21419	1.80451	4.97968
77051	-1.1891	1.81183	2.12106
77051	-1.03758	1.85741	7.90005
77051	-1.10016	1.85914	1.40574
77051	-0.993647	2.00381	5.11774e-05
77051	-1.30988	1.94084	1.16718
77051	-1.19925	2.25892	5.03593e-05
77051	-1.08858	2.16853	0.000104064
77051	-1.06214	2.14841	13.4809
77051	-1.27838	2.21641	4.27495e-05
77051	-1.1355	2.20299	6.1009
77051	-1.29515	2.20278	2.76776e-05
77051	-1.19634	2.1743	3.74541
77051	-1.16885	2.15542	4.39881
77051	-1.15095	2.00866	2.83056e-05
77051	-1.13873	2.07388	4.03257e-05
77051	-1.17268	2.12066	2.00451
77051	-1.17912	2.01784	3.26157e-05
77051	-1.23239	2.03945	0.000314051
77051	-1.22541	2.06034	45.0776
