event	Eta	Phi	pT
1881	-0.372245	2.19263	1.32284
1881	-0.467051	1.80782	2.51357e-05
1881	-0.90124	2.3441	1.35375
1881	-0.916352	1.80623	6.19508
1881	-0.464001	2.03808	1.40281
1881	-0.839797	1.89645	2.11979
1881	-0.578123	1.95968	1.11308
1881	-0.715529	1.90305	4.95266e-05
1881	-0.642257	1.93863	4.57409e-05
1881	-0.734286	1.92889	10.2927
1881	-0.56735	2.0869	2.43412
1881	-0.775234	2.22728	3.54564
1881	-0.739864	1.95764	4.41663e-05
1881	-0.629949	2.00328	2.07531
1881	-0.616489	2.10614	2.89068
1881	-0.646821	2.15065	4.8023e-05
1881	-0.66067	2.16195	3.10142
1881	-0.696223	2.06383	7.7369
1881	-0.716479	2.12771	1.49357
1881	-0.704321	2.07909	0.000370776
1881	-0.736204	2.12639	4.84484e-05
1881	-0.751611	2.09039	41.56
1881	-0.740608	2.11958	3.78839
