event	Eta	Phi	pT
57593	-1.13522	3.61054	4.69122
57593	-1.13772	3.56429	4.70855
57593	-1.09039	3.5519	9.02808
57593	-0.765716	4.23378	2.43403
57593	-1.08257	3.60426	8.9832e-05
57593	-0.660582	3.87633	2.59777e-05
57593	-1.0007	3.93039	3.20506
57593	-0.940399	3.93268	0.000187898
57593	-0.94665	3.98142	20.4783
57593	-0.973303	3.82538	6.03206e-05
57593	-0.876009	3.80633	18.9915
57593	-0.862258	3.78151	3.4961
57593	-0.850251	3.90809	4.99887e-05
57593	-0.915467	3.84591	0.000154003
57593	-0.904037	3.90748	0.00013018
57593	-0.898187	3.88431	18.0357
