event	Eta	Phi	pT
33624	-1.96439	3.67236	0.804236
33624	-2.35756	3.76525	1.3153
33624	-2.39328	4.12368	0.660891
33624	-1.82228	4.11155	2.45999
33624	-2.3135	4.17927	6.51771
33624	-2.07638	3.83282	0.738776
33624	-2.05048	4.20169	2.56627
33624	-2.24968	3.98372	8.09446e-05
33624	-2.02003	4.13382	7.29561
33624	-2.09629	3.89868	4.93108
33624	-2.08659	4.14099	1.99616
33624	-2.16849	4.11128	1.03313
33624	-2.08475	4.1365	0.00047322
33624	-2.17812	3.9885	7.35304
33624	-2.05999	3.95663	5.18155
33624	-2.08511	4.03454	41.8844
