event	Eta	Phi	pT
4615	-0.00618923	0.362366	4.88102e-05
4615	0.122849	0.278523	2.39074
4615	0.166257	0.273377	2.31328
4615	0.23926	0.264178	1.62734
4615	0.194374	0.334726	1.85336
4615	0.224173	0.325908	1.90019
4615	0.33848	0.323346	3.95407e-05
4615	0.298067	0.323431	2.11121
4615	0.486844	0.387537	3.07508e-05
4615	0.203847	0.357716	1.44491
4615	0.2736	0.344146	3.04623
4615	0.0814796	0.448392	5.05439e-05
4615	0.591426	0.590696	3.55709
4615	0.0788732	0.809986	6.89106
4615	0.042747	0.573921	2.71736e-05
4615	0.530864	0.549775	2.75392
4615	0.323358	0.409304	2.27567
4615	0.190319	0.442708	2.92509
4615	0.352746	0.882638	6.60522
4615	0.272394	0.437828	4.84004
4615	0.333636	0.853475	1.33821
4615	0.478068	0.635869	3.59984
4615	0.198812	0.5265	2.25562
4615	0.42022	0.581452	4.48624
4615	0.375293	0.559612	1.08117
4615	0.206898	0.617865	3.99937e-05
4615	0.397553	0.691021	3.91771e-05
4615	0.393556	0.653203	4.29778
4615	0.254128	0.733642	2.23824e-05
4615	0.361817	0.69368	26.4836
4615	0.369449	0.675649	3.47246e-05
4615	0.365655	0.679368	8.36905
4615	0.307644	0.727081	9.52292
4615	0.360689	0.650118	0.000208315
4615	0.301105	0.585261	7.52342
4615	0.348328	0.666104	1.75469
4615	0.342741	0.675349	2.95561
4615	0.337699	0.659533	3.49434e-05
4615	0.333873	0.661462	6.90447e-05
4615	0.329683	0.657943	0.00018892
4615	0.316109	0.633877	8.24493
4615	0.264811	0.619085	3.47061
4615	0.281023	0.681693	4.8678e-05
4615	0.295737	0.642303	0.000112944
4615	0.2817	0.650687	133.68
4615	-0.0225425	0.415034	0.000180921
4615	-0.0181087	0.444919	20.8414
