event	Eta	Phi	pT
6496	0.121729	4.53565	2.33836e-05
6496	0.115251	4.77101	5.79212
6496	0.0829213	4.81124	1.16972
6496	0.113349	4.66759	6.31983e-05
6496	0.00675666	4.68804	1.31675
6496	0.0272156	4.69902	1.64611
6496	0.0188661	4.72586	4.15666
6496	0.0403641	4.73584	15.1341
6496	0.0451462	4.75847	1.92985
6496	-0.0248323	4.49351	2.7904
6496	-0.0923099	4.46278	1.46028
6496	-0.0897245	4.74531	5.66793e-05
6496	-0.171566	4.59661	0.000141743
6496	-0.233195	4.63737	1.12918
6496	-0.191416	4.64966	19.2162
6496	-0.0972611	4.57914	6.61945
6496	-0.111923	4.64352	22.785
