event	Eta	Phi	pT
1843	-1.20427	2.93874	4.94675e-05
1843	-1.19563	2.92173	9.7202
1843	-1.00176	2.8837	8.64025
1843	-1.17938	3.01737	6.17952e-05
1843	-0.997051	2.96384	0.000135419
1843	-0.956644	2.97283	2.07723
1843	-1.08829	3.04861	4.33349e-05
1843	-1.13736	3.1121	2.36702
1843	-1.11752	3.0988	6.08106
1843	-1.07497	3.08239	0.000148443
1843	-1.09487	3.13418	12.513
1843	-1.04966	3.29781	15.3245
1843	-1.03048	3.26535	7.94993
1843	-0.958598	3.12475	4.32117e-05
1843	-0.955765	3.22727	9.75135
1843	-0.870795	3.25116	0.000234788
1843	-0.912388	3.2349	1.97768
1843	-0.887565	3.18641	52.7855
