event	Eta	Phi	pT
38740	-0.0117881	6.19465	2.27861
38740	-0.115935	5.98508	1.97635
38740	-0.0398052	5.83352	4.2218e-05
38740	-0.10279	5.8114	2.94371
38740	-0.054312	5.79728	2.38601
38740	-0.0458475	5.78615	1.57817
38740	-0.00335691	5.75131	6.35764e-05
38740	-0.024879	5.74606	3.45669e-05
38740	-0.0785402	5.71708	7.49817
38740	-0.113828	5.6267	2.19941e-05
38740	-0.031101	5.70675	2.94571e-05
38740	-0.027572	5.70616	2.03071e-05
38740	0.0219514	5.58351	4.89061
38740	0.00309026	5.66963	7.08956e-05
38740	-0.00847687	5.64158	9.52553
38740	0.00358319	5.64317	2.37308
38740	-0.0501334	5.94788	7.80283
38740	0.030583	5.91656	2.7043e-05
38740	0.393153	5.85304	11.1889
38740	0.353031	5.95893	0.000125164
38740	0.272749	5.97423	1.66898
38740	0.286874	5.93727	11.1384
38740	0.306804	5.93487	24.4151
