event	Eta	Phi	pT
71734	-0.132378	0.940707	7.03805
71734	0.218555	0.794592	3.95747
71734	0.334957	1.42477	2.54225
71734	0.409384	1.00774	7.98475
71734	0.251904	0.888807	1.1497
71734	0.391599	1.1279	8.47894e-05
71734	0.126706	0.930008	2.33562
71734	0.253681	1.01331	3.71106e-05
71734	0.211563	1.0395	4.36126e-05
71734	0.309091	1.11791	2.78847e-05
71734	0.234338	1.17281	6.96429
71734	0.0367323	1.22178	8.24464e-05
71734	0.0957719	1.27669	12.752
71734	0.156195	1.11712	3.6643e-05
71734	0.0749435	1.10797	7.58119
