event	Eta	Phi	pT
61688	1.87693	5.95416	0.948679
61688	2.099	0.114309	5.83156
61688	2.09245	6.28003	2.75506e-05
61688	2.07502	0.00713696	2.24374e-05
61688	2.03313	0.200605	5.95525
61688	2.01084	6.13983	21.4227
61688	2.00308	6.22805	2.18258e-05
61688	1.99197	6.22854	1.06929
61688	2.00475	0.0463183	4.448e-05
61688	1.97498	0.043203	2.17771
61688	1.95042	6.21725	1.07541
61688	1.95899	6.25632	0.612106
61688	1.93817	6.23719	5.48938
61688	1.91432	0.0163677	7.45389
61688	1.89373	6.1288	0.87893
61688	1.88758	6.26008	0.00023751
61688	1.85021	6.20585	3.45925e-05
61688	1.8641	6.19377	23.3248
61688	1.73103	6.1158	12.7295
61688	1.85453	0.00338781	0.68461
61688	1.86341	0.0854448	7.30449
61688	1.45453	0.410216	1.50457
61688	1.82104	6.27772	5.19768e-05
61688	1.38475	6.16897	3.12467e-05
61688	1.53404	0.358473	1.45962
61688	1.43414	6.24973	9.54104
61688	1.61005	0.136835	1.04492
61688	1.74519	0.0727171	2.07128
61688	1.66119	6.26618	9.72373e-05
61688	1.72128	0.0464082	4.61074e-05
61688	1.6622	0.00931225	4.93304e-05
61688	1.67842	0.0612467	14.6951
61688	1.64984	0.0501678	0.00012615
61688	1.65139	0.0471683	14.6488
61688	1.63441	0.210584	4.94205
61688	1.54527	0.247694	7.739
61688	1.48221	0.252176	9.51876
61688	1.56342	0.21086	2.8924
61688	1.58529	0.0666448	6.03942e-05
61688	1.51697	0.195436	0.000154536
61688	1.53218	0.1887	2.00937
61688	1.53795	0.184078	0.000114943
61688	1.46548	0.012179	8.71889e-05
61688	1.40801	0.0739691	2.17338e-05
61688	1.5247	0.0765059	4.69952
61688	1.48574	0.0652509	3.82971
61688	1.47682	0.0791996	2.19203
61688	1.45723	0.0949903	7.08507
61688	1.48375	0.150357	0.92679
61688	1.48221	0.125493	2.22521
61688	1.49016	0.118206	15.3684
