event	Eta	Phi	pT
79944	0.690386	2.96386	0.886173
79944	1.45339	2.84381	1.94338
79944	1.33984	2.74739	13.1354
79944	1.26187	3.01624	1.50381
79944	1.02964	2.72033	5.029
79944	1.06217	3.14857	2.52273
79944	0.928863	2.81007	2.56196
79944	1.1001	2.78662	7.11938
79944	0.892749	2.95728	4.37429e-05
79944	0.933035	2.87752	0.906598
79944	1.04827	2.81637	6.36248e-05
79944	0.964439	2.86425	8.80392
79944	1.02774	2.8519	4.3421e-05
79944	1.03705	3.05417	1.62028
79944	1.01586	2.88096	8.72055e-05
79944	0.989371	2.99854	4.51549
79944	1.04781	3.00632	3.85876
79944	1.04963	2.99625	24.3462
79944	1.11533	2.93669	2.85571e-05
79944	1.06897	2.88564	5.31724e-05
79944	1.03909	2.9662	3.16946
79944	1.05313	2.89998	5.63877
79944	1.07903	2.90521	1.37471
79944	1.03792	2.91948	6.49424e-05
79944	1.08946	2.95332	9.75093e-05
79944	1.07423	2.95754	2.45094
79944	1.04951	2.92591	0.000265146
79944	1.06462	2.95064	0.000162144
79944	1.05957	2.93842	35.9821
79944	1.06835	2.93428	25.6587
