event	Eta	Phi	pT
29980	-1.18935	0.292515	2.14527e-05
29980	-1.19013	0.653742	2.66933e-05
29980	-1.14863	0.647729	6.8039
29980	-1.18398	0.904628	4.8014
29980	-1.1814	0.686504	1.93487
29980	-1.41845	0.921313	4.62686e-05
29980	-1.27481	0.684018	5.08328
29980	-1.33322	0.695157	1.5351
29980	-1.28961	0.72491	1.70819
29980	-1.41645	0.747426	5.0464
29980	-1.27339	0.787073	5.39308e-05
29980	-1.32161	0.751078	0.000110116
29980	-1.35687	0.825423	14.1704
29980	-1.17744	0.370001	2.84373
29980	-0.991726	0.565296	13.9477
29980	-0.987294	0.486122	0.000104529
29980	-0.935173	0.510243	12.3555
29980	-0.932853	0.53584	2.46865
