event	Eta	Phi	pT
34759	1.19972	2.95592	1.67177
34759	1.17549	2.98244	1.46932
34759	0.507097	2.68174	2.08573e-05
34759	1.2119	2.85434	1.55968
34759	1.12391	2.92506	2.14192
34759	0.980549	3.00439	0.992131
34759	1.14343	2.79931	1.59192
34759	1.06803	2.90483	6.32022
34759	1.07256	2.48308	1.46052
34759	1.10128	2.84068	0.000120148
34759	1.08659	2.77395	3.09878e-05
34759	1.07043	2.78359	7.63516
34759	1.01053	2.51324	2.18561e-05
34759	0.792296	2.63999	32.4996
34759	0.835319	2.69534	10.5994
34759	0.85161	2.71175	0.000290683
34759	0.861133	2.7046	5.65
34759	0.871778	2.70459	16.6874
34759	0.872053	2.70563	11.1135
