event	Eta	Phi	pT
74056	-0.798501	3.0217	2.50251e-05
74056	-0.811274	3.03419	5.36698
74056	-0.646354	2.48347	2.79018e-05
74056	-0.791362	2.96071	5.05151e-05
74056	-0.647451	2.83947	3.60198
74056	-0.779943	2.42721	3.7451
74056	-1.10047	2.58308	2.18203
74056	-0.911765	2.87411	3.09751
74056	-0.815711	2.8198	4.3133
74056	-0.869804	2.79635	1.16902
74056	-0.867896	2.78622	2.44114
74056	-0.922844	2.71981	1.63505
74056	-0.949278	2.74625	8.66493
74056	-1.0251	2.61525	1.67128
74056	-0.810332	2.72174	2.69138e-05
74056	-0.737865	2.5948	2.79357e-05
74056	-0.875997	2.61917	4.39686e-05
74056	-0.87802	2.59197	21.3741
