event	Eta	Phi	pT
18091	0.645226	2.48517	7.7809
18091	0.577469	2.66676	0.000120449
18091	0.595081	2.63995	0.000178792
18091	0.570295	2.6124	22.0986
18091	0.558368	2.63369	21.5709
18091	0.735379	2.25965	2.3334e-05
18091	0.57981	2.1761	3.22657
18091	0.64827	2.25673	3.53421e-05
18091	0.48576	2.1867	12.3425
18091	0.443441	2.51108	0.930754
18091	0.495153	2.47026	5.90854
18091	0.535254	2.43903	3.28539
18091	0.528803	2.27268	6.79811e-05
18091	0.502889	2.33932	4.40857
18091	0.478673	2.36631	0.000102883
18091	0.435823	2.36052	7.52414e-05
18091	0.46701	2.36262	6.92277e-05
18091	0.462674	2.33446	8.82859
18091	0.460201	2.32347	8.62684
18091	0.526023	2.40927	3.8492e-05
18091	0.484871	2.39498	11.4074
18091	0.514092	2.37877	4.81598
