event	Eta	Phi	pT
29177	0.698599	2.58559	1.87781
29177	0.474735	3.03217	5.99548
29177	0.0791679	2.4477	3.72618e-05
29177	0.0857112	2.50599	3.75371
29177	0.0322579	2.70297	3.06999
29177	0.437967	2.99428	2.55746
29177	0.244234	2.58865	10.1024
29177	0.307248	2.55914	7.59924
29177	0.32474	2.54126	1.73542
29177	0.43986	2.57368	1.3586
29177	0.322366	2.81131	7.64388e-05
29177	0.32178	2.79001	14.3379
29177	0.437255	2.84122	5.20399e-05
29177	0.529373	2.71212	2.317e-05
29177	0.401121	2.72552	6.10374
29177	0.470614	2.70182	5.7526
29177	0.467233	2.72357	0.000110164
29177	0.44798	2.74708	1.44495
29177	0.449619	2.74831	11.7461
