event	Eta	Phi	pT
63803	-1.42495	1.14616	2.38962
63803	-1.46728	1.07384	2.01377
63803	-1.48495	0.930016	1.52938
63803	-1.14109	0.632239	3.97029
63803	-1.41713	0.846974	3.10395e-05
63803	-0.918927	0.885788	2.33592
63803	-1.31986	1.05936	1.21035
63803	-1.36002	0.897884	1.1707
63803	-1.27657	1.05335	3.41712
63803	-1.20012	1.0669	5.36755
63803	-1.20712	0.95068	2.88141
63803	-1.13185	0.967	4.23434
63803	-1.12072	0.939593	9.17918
63803	-1.19032	0.753373	4.47325e-05
63803	-1.12879	0.86058	0.000134283
63803	-1.14066	0.808692	5.12367
63803	-1.13817	0.814878	4.76557e-05
63803	-1.13684	0.815267	4.8141e-05
63803	-1.11873	0.817864	16.5327
