event	Eta	Phi	pT
22888	-1.23617	4.77834	2.24611
22888	-1.28244	4.74408	1.71457
22888	-1.34525	5.13456	8.12216
22888	-1.45751	4.71817	1.2044
22888	-1.56944	4.73726	1.34031
22888	-1.36309	4.95052	5.1822e-05
22888	-1.59762	5.16921	1.72646
22888	-1.72409	4.82983	1.55332
22888	-1.43078	5.01599	1.95461
22888	-1.50118	4.8423	3.97328e-05
22888	-1.51572	5.05655	3.02705
22888	-1.62044	5.0679	5.64995
22888	-1.52272	5.01708	5.91042
22888	-1.65185	5.0384	2.66401e-05
22888	-1.5665	5.00502	9.9259e-05
22888	-1.57896	4.96596	5.10641e-05
22888	-1.60525	4.98187	2.88129e-05
22888	-1.62029	4.93547	0.000181849
22888	-1.62708	4.93419	27.1978
