event	Eta	Phi	pT
84700	0.697872	4.20046	2.04523e-05
84700	0.797312	4.93683	2.53849
84700	1.04927	4.56658	1.19973
84700	0.998756	4.76354	4.81905e-05
84700	0.966699	4.61772	1.31742
84700	0.495846	4.53061	6.47271
84700	0.652112	4.39603	20.5548
84700	0.851574	4.46654	8.76549
84700	0.920011	4.66213	2.13712
84700	0.7708	4.8185	3.74263
84700	0.891236	4.63629	1.7136
84700	0.832452	4.74679	4.56607e-05
84700	0.850745	4.56104	3.40767
84700	0.728663	4.48137	4.64056
84700	0.831037	4.57552	1.62315
84700	0.837167	4.62063	3.94836e-05
84700	0.657212	4.50278	6.94965e-05
84700	0.623908	4.68905	22.2069
84700	0.638553	4.55223	2.52344
84700	0.61981	4.62154	1.30344
84700	0.637011	4.62518	3.2905e-05
84700	0.793058	4.59471	5.76732e-05
84700	0.751271	4.61981	8.34579
84700	0.745884	4.58936	0.000166944
84700	0.723135	4.58342	0.000168172
84700	0.705432	4.57758	0.000304326
84700	0.691295	4.58452	0.000192169
84700	0.712469	4.57917	8.45238e-05
84700	0.70623	4.59793	43.1373
84700	0.732312	4.70584	4.66057e-05
84700	0.734905	4.67253	26.3294
