event	Eta	Phi	pT
21725	1.70889	1.58506	3.05114e-05
21725	1.82391	1.20934	1.03581
21725	1.62302	1.28962	5.28107e-05
21725	1.64611	1.33055	4.939e-05
21725	1.77252	1.38802	3.43378e-05
21725	1.74146	1.30663	20.9487
21725	1.75349	1.45623	3.23338e-05
21725	1.76082	1.51464	7.17639e-05
21725	1.79392	1.60636	8.46935
21725	1.89481	1.72194	3.59477
21725	1.79516	1.55104	3.63944e-05
21725	1.79232	1.47339	4.65579e-05
21725	1.80066	1.46521	2.45031e-05
21725	1.82363	1.41761	2.62667
21725	1.85952	1.42329	1.77284
21725	2.26934	1.55667	17.5051
21725	1.96814	1.48186	0.609296
21725	2.08424	1.29739	4.57129
21725	2.18497	1.4131	0.000236152
21725	2.14741	1.38155	32.8443
