event	Eta	Phi	pT
89564	0.282681	0.829789	2.55557
89564	0.511826	0.740751	5.54641
89564	0.419129	0.344298	8.25097
89564	0.103588	0.578911	1.15127
89564	0.118931	0.599181	3.64097
89564	0.14604	0.449657	5.37138e-05
89564	0.393171	0.434039	5.53409e-05
89564	0.349	0.403955	0.000153245
89564	0.37313	0.452815	1.7518
89564	0.352947	0.435203	16.0183
89564	0.27109	0.421871	2.43396
89564	0.182711	0.499512	0.97614
89564	0.267427	0.539899	9.73227e-05
89564	0.266303	0.531033	8.9822e-05
89564	0.306733	0.557662	5.80313
89564	0.35034	0.530135	3.13282
89564	0.318462	0.51001	2.22239e-05
89564	0.321854	0.507443	9.42369
89564	0.176985	0.589018	1.83294
89564	0.212847	0.653663	1.31228
89564	0.2361	0.55255	7.19261
89564	0.207034	0.585845	2.82975
89564	0.298527	0.639847	3.40319e-05
89564	0.264039	0.612215	14.7689
