event	Eta	Phi	pT
10411	0.398167	0.438196	2.48586e-05
10411	0.46287	0.302469	7.45884e-05
10411	0.490174	0.312374	7.84653
10411	0.370724	0.379085	6.67696
10411	0.39977	0.323146	0.976594
10411	0.40087	0.315104	6.89243e-05
10411	0.311366	0.38154	6.03169
10411	0.309796	0.423134	1.51484
10411	0.0321059	6.06031	0.982491
10411	0.218671	0.374174	2.27984
10411	0.304565	0.17929	9.31777
10411	0.209518	0.0103884	2.04271e-05
10411	0.158728	6.15869	4.40601
10411	0.170781	6.2249	9.65096
10411	0.270305	0.0364912	4.55378e-05
10411	0.287147	0.10205	1.04021
10411	0.0567877	6.17203	1.06872
10411	0.236914	0.202835	6.18504e-05
10411	0.236292	0.145421	5.95899
10411	0.0739207	0.289641	5.41034
10411	-0.116854	0.170289	2.06252
10411	0.0133694	0.0205731	2.83589e-05
10411	-0.00835587	0.0835482	12.0066
10411	-0.0229652	0.155285	15.1709
