event	Eta	Phi	pT
91984	2.08833	0.0980172	0.704494
91984	1.68363	0.477975	4.34654
91984	1.66153	6.11908	3.21496
91984	1.53289	6.24897	1.88943
91984	1.4886	0.215371	2.83722e-05
91984	1.57069	0.268694	6.94009
91984	1.53721	0.0769135	4.43025
91984	1.66712	0.30423	2.41453
91984	1.57567	0.154066	7.0336e-05
91984	1.62088	0.068461	2.28535
91984	1.62529	0.0869482	3.23036
91984	1.70558	0.0619684	4.88007e-05
91984	1.70703	0.0205385	14.8943
91984	1.64033	0.18472	3.53581
91984	1.65431	0.180164	8.4783e-05
91984	1.68828	0.140559	3.75575
91984	1.69057	0.177561	3.63027e-05
91984	1.69885	0.13267	2.54179e-05
91984	1.73243	0.179858	2.31609
91984	1.74854	0.205719	6.52506e-05
91984	1.74371	0.160602	2.67942
91984	1.79137	0.165539	25.5666
91984	1.77226	0.175064	4.04244
