event	Eta	Phi	pT
65655	-0.954796	3.40554	5.84813e-05
65655	-1.0056	3.24123	2.80305
65655	-0.606998	3.07868	1.21631
65655	-0.822231	3.39869	2.78499
65655	-0.747473	3.08564	7.06057
65655	-0.757475	3.37976	4.2367e-05
65655	-0.902845	3.22677	2.01011e-05
65655	-0.832874	3.12605	3.38592e-05
65655	-0.832062	3.12952	4.96878e-05
65655	-0.865778	3.25755	4.76841
65655	-0.86125	3.24339	6.28808
65655	-0.847047	3.18802	1.21641
65655	-0.787223	3.32352	1.77122
65655	-0.726481	3.15954	2.55905
65655	-0.811215	3.26269	1.70259
65655	-0.798617	3.23251	10.4319
65655	-0.685406	3.23275	2.58698e-05
65655	-0.764539	3.20011	0.000191768
65655	-0.774186	3.23798	4.87832
65655	-0.761629	3.22132	11.0943
65655	-0.734725	3.27263	2.17147
65655	-0.702361	3.22157	9.02725e-05
65655	-0.738045	3.23931	15.9938
65655	-0.716162	3.24381	16.4015
