event	Eta	Phi	pT
46307	-0.126521	3.59122	6.22755
46307	-0.0788742	3.67247	3.98358e-05
46307	-0.0759708	3.72121	1.09588
46307	-0.263688	3.56008	2.6237
46307	-0.146203	3.62882	2.16577e-05
46307	-0.110629	3.82044	3.09529
46307	-0.258148	3.93951	2.24646
46307	-0.176821	3.8208	1.08222
46307	-0.201008	3.82075	3.94689e-05
46307	-0.331935	3.82478	23.1008
46307	-0.349635	3.72323	6.87972
46307	-0.274561	3.70622	1.76731
46307	-0.30225	3.73968	6.00482
46307	-0.293112	3.74381	0.000212568
46307	-0.283218	3.74166	6.65967
