event	Eta	Phi	pT
92689	-1.84008	6.21199	4.26307
92689	-2.06061	6.1261	1.05014
92689	-1.49082	5.73985	1.24359
92689	-1.55423	5.81753	2.08498e-05
92689	-1.75513	5.56652	1.17768
92689	-1.72555	5.58435	5.57958
92689	-2.07141	5.66454	1.89808
92689	-1.95841	5.58936	2.58406
92689	-1.64844	5.97075	2.41077
92689	-1.97814	5.6699	2.92204
92689	-1.7109	5.69451	2.2536e-05
92689	-1.81989	5.66649	16.0705
92689	-1.76556	6.072	1.83044
92689	-1.69651	5.83144	9.23991e-05
92689	-1.68346	5.86643	8.21879
92689	-1.95858	6.07492	3.57864
92689	-1.89837	5.70325	4.38874
92689	-2.05307	5.82489	2.06778e-05
92689	-1.9772	6.03513	1.15221
92689	-1.76544	5.78493	3.48172e-05
92689	-2.03832	5.9082	2.25643
92689	-1.91465	5.82584	8.07978e-05
92689	-1.86052	5.81959	15.5035
92689	-1.99232	5.88345	2.36331e-05
92689	-1.96088	5.85489	4.60311e-05
92689	-1.81936	5.90807	2.00777e-05
92689	-1.8914	5.99907	2.15304e-05
92689	-1.88703	5.90335	4.15747e-05
92689	-1.90492	5.9531	6.15008e-05
92689	-1.89665	5.91754	5.17972
92689	-1.90299	5.93436	18.3058
