event	Eta	Phi	pT
26802	1.29113	1.63444	3.96202e-05
26802	1.48933	1.79567	1.959
26802	1.36963	1.70384	4.2127
26802	1.46559	2.13834	1.40657
26802	1.22063	1.84087	6.5935e-05
26802	1.39725	2.10825	2.30769
26802	1.14082	1.9152	2.56234
26802	1.38619	1.99201	2.50365
26802	1.26191	1.94827	7.92262e-05
26802	1.20393	1.99274	4.31134e-05
26802	1.21841	1.99433	0.000110659
26802	1.24517	1.98458	10.3844
26802	1.24883	2.01802	2.04357
26802	1.24997	2.03502	31.1128
26802	1.30716	1.67662	3.38622e-05
26802	1.33331	1.7434	2.81095
26802	1.30815	1.71483	3.49221e-05
26802	1.241	1.77747	5.10071e-05
26802	1.25239	1.74334	15.3246
