event	Eta	Phi	pT
70923	-0.975399	2.37126	1.71029
70923	-0.952716	2.38328	5.35816
70923	-0.904872	2.39574	2.4598e-05
70923	-1.02468	2.40306	7.91146e-05
70923	-0.988898	2.43989	6.80044e-05
70923	-1.00712	2.50349	4.52902e-05
70923	-1.02326	2.49635	14.7704
70923	-0.98075	2.8857	5.41148e-05
70923	-0.924849	2.82287	0.000165551
70923	-0.911009	2.83538	20.7424
70923	-0.859149	2.60963	2.95531
70923	-1.00364	2.5671	3.22224
70923	-0.872123	2.64252	1.83616
70923	-0.949611	2.59833	3.74408e-05
70923	-0.928839	2.63514	1.30201
70923	-0.959551	2.75488	3.54595
70923	-0.98251	2.75891	6.01377e-05
70923	-1.01978	2.69137	4.47018e-05
70923	-0.9924	2.69985	22.9676
