event	Eta	Phi	pT
78584	-0.650215	1.2388	49.6191
78584	-0.683494	1.3267	0.000380794
78584	-0.675759	1.32875	0.000269801
78584	-0.656069	1.42866	14.8059
78584	-0.643885	1.33641	8.61072e-05
78584	-0.623975	1.37223	35.8135
78584	-0.723357	1.79575	7.26821
78584	-0.727903	1.74181	4.04903
78584	-0.606321	1.5641	7.24651
78584	-0.641209	1.56244	4.81874e-05
78584	-0.660457	1.58316	1.38735
78584	-0.674961	1.68288	8.99601
78584	-0.640746	1.62846	4.91556
78584	-0.663033	1.61925	5.24202e-05
78584	-0.670249	1.61995	2.99772e-05
78584	-0.663219	1.62784	0.000177879
78584	-0.667584	1.64678	26.0867
