event	Eta	Phi	pT
86190	-2.45722	4.0843	0.614018
86190	-2.0874	4.68843	3.12177
86190	-2.0651	4.64266	5.07078e-05
86190	-2.13587	4.5427	2.09063
86190	-2.64228	4.40396	1.45893
86190	-2.16855	4.51056	4.63925
86190	-2.38075	4.6747	1.32865
86190	-2.20764	4.49251	4.65522
86190	-2.42842	4.29831	4.61912
86190	-2.31631	4.53342	3.25282
86190	-2.31739	4.42335	7.05517e-05
86190	-2.33809	4.45945	9.90473
86190	-2.32403	4.50062	5.33286e-05
86190	-2.33934	4.47941	11.4597
86190	-2.32748	4.49187	4.01444
86190	-2.34164	4.42734	4.94828e-05
86190	-2.40132	4.47705	0.000171119
86190	-2.42041	4.47311	1.4035
86190	-2.43418	4.43457	0.000145257
86190	-2.4509	4.45715	9.42195
86190	-2.4362	4.45094	50.038
