event	Eta	Phi	pT
20456	0.556002	1.32818	1.026
20456	1.00694	1.44043	0.917854
20456	0.702901	1.41152	6.9997
20456	0.791636	1.40409	1.84393
20456	0.803688	1.35116	2.33274
20456	0.921315	1.34734	3.69304
20456	0.664525	1.08294	3.78098
20456	0.69351	1.23945	3.40279e-05
20456	0.662568	1.13022	6.37954
20456	0.92445	0.958949	2.34843
20456	0.916111	1.24337	5.7606e-05
20456	0.886462	1.24657	10.5815
20456	0.875926	1.17836	4.54133e-05
20456	0.943752	1.1261	0.000110423
20456	0.926368	1.13428	6.61598e-05
20456	0.888635	1.15345	18.1865
20456	0.928832	1.0991	4.86076
20456	0.914429	1.10244	0.000220508
20456	0.907076	1.10778	0.000224626
20456	0.900872	1.10062	12.6202
20456	0.876157	1.10665	49.8505
