event	Eta	Phi	pT
73540	1.4675	0.168703	14.1301
73540	1.29086	0.211987	5.14397
73540	1.44448	0.263064	2.7829
73540	1.12995	0.583262	2.38182e-05
73540	1.46779	0.807175	6.65182
73540	1.29346	0.353412	7.25898e-05
73540	1.20683	0.452974	2.89661
73540	1.3185	0.351208	2.82898e-05
73540	1.45475	0.748459	4.4231
73540	1.42319	0.335053	2.92068e-05
73540	1.31615	0.634491	7.8473
73540	1.42328	0.406289	1.40541
73540	1.4486	0.623423	2.25192e-05
73540	1.39903	0.43114	9.03817e-05
73540	1.34977	0.500789	5.34572e-05
73540	1.37253	0.580147	1.27798
73540	1.37306	0.525174	5.08723
73540	1.42175	0.585373	1.65449
73540	1.41184	0.546377	1.28137
73540	1.43187	0.545669	1.15868
73540	1.43096	0.49424	3.72264e-05
73540	1.47319	0.508552	20.9339
