event	Eta	Phi	pT
7015	1.30738	0.831503	3.40498e-05
7015	1.33022	1.05088	1.43887
7015	1.29364	1.16144	8.02161
7015	1.2905	1.01203	4.54215
7015	0.730495	0.779904	1.32773
7015	0.780248	0.756227	1.16534
7015	0.878223	0.718118	2.34554
7015	1.05165	0.703105	0.000147318
7015	1.05657	0.770271	7.88283
7015	1.22302	1.047	5.16464e-05
7015	1.20361	0.999373	2.21099
7015	1.13762	1.18466	4.99058
7015	1.16327	0.991776	4.19996e-05
7015	1.13403	1.0362	7.53128
7015	0.736407	0.862027	3.25965
7015	0.736708	0.887748	2.61849
7015	0.645588	1.01665	2.25541e-05
7015	0.831069	0.917178	2.17179
7015	0.728006	0.989196	4.79241e-05
7015	0.705067	1.03802	4.13741e-05
7015	0.690949	1.10024	2.53499e-05
7015	0.702528	1.11466	1.4399
7015	0.868505	1.25698	4.13907
7015	0.858733	1.16199	4.95601
7015	0.952403	1.11165	5.88282
7015	0.837175	0.984929	5.55517e-05
7015	0.787567	1.05687	5.74646e-05
7015	0.806395	1.04875	4.02666e-05
7015	0.883205	1.04402	2.15508e-05
7015	0.865883	1.06146	11.6209
