event	Eta	Phi	pT
81658	-0.596917	3.97175	7.16011e-05
81658	-0.54216	4.07741	8.70778
81658	-0.41436	3.66222	11.7877
81658	-0.258351	3.708	2.8289
81658	-0.413148	3.80452	5.55579e-05
81658	-0.126782	3.85318	4.73752
81658	-0.31965	3.89393	0.00011644
81658	-0.310918	3.97533	7.28524
81658	-0.131471	3.98422	5.36679e-05
81658	-0.143092	3.92834	4.80667e-05
81658	-0.169262	3.95926	5.0019
81658	-0.194745	3.97914	8.72856
81658	-0.199461	3.90048	5.22771e-05
81658	-0.233856	3.9084	7.81827e-05
81658	-0.220436	3.9092	16.41
81658	-0.241819	3.97656	2.34095
81658	-0.195588	3.95868	4.54003
81658	-0.195047	3.95392	0.000565119
81658	-0.226865	3.94454	47.3881
