event	Eta	Phi	pT
39306	2.10547	1.91471	0.461405
39306	2.32101	1.96246	11.4884
39306	2.23868	1.95761	2.87771e-05
39306	2.13227	1.99173	9.84865e-05
39306	1.98636	2.12009	6.54253
39306	2.05167	1.99924	2.16782e-05
39306	2.01161	2.06875	3.01231
39306	2.04459	2.05452	8.2872
39306	2.02976	2.1233	2.13193
39306	2.10839	2.04891	4.90725
39306	2.03154	2.19594	4.22415e-05
39306	2.15051	2.13037	4.72272
39306	2.21045	2.12104	0.000143247
39306	2.17338	2.1524	3.48947
39306	2.24516	2.40405	2.10319
39306	2.24571	2.24465	4.27605
39306	2.25166	2.26997	28.8669
