event	Eta	Phi	pT
44255	-0.379527	9.25239e-06	2.2083
44255	-0.474083	0.279857	2.78531
44255	-0.270668	0.597291	3.04072
44255	-0.344004	0.189375	2.12592e-05
44255	-0.395236	0.273502	7.48378e-05
44255	-0.408179	0.404148	3.80043
44255	-0.268614	0.474779	2.56999
44255	-0.311985	0.425846	16.0393
44255	-0.0871377	0.213135	1.59057
44255	-0.194228	0.224677	4.96417e-05
44255	-0.227046	0.250482	1.14545
44255	-0.24604	0.379912	6.16063
44255	-0.115862	0.339981	0.000161599
44255	-0.148661	0.300744	4.11168
44255	-0.199589	0.322533	1.27615
44255	-0.163894	0.30975	6.73005
44255	-0.16886	0.347457	25.2131
