event	Eta	Phi	pT
84864	-0.878701	4.38722	2.68019e-05
84864	-0.504263	4.62005	1.21006
84864	-0.338377	4.4717	1.03108
84864	-0.534382	4.48603	2.21251e-05
84864	-0.53049	4.4695	8.09297
84864	-0.539066	4.27633	18.4973
84864	-0.683161	4.34341	7.87497
84864	-0.654448	4.37482	9.11614e-05
84864	-0.555568	4.40709	6.39742e-05
84864	-0.603174	4.41069	5.20398
84864	-0.59541	4.35941	9.5629
84864	-0.604575	4.36954	2.25029
84864	-0.597855	4.33768	0.000190631
84864	-0.583964	4.32929	8.66969
84864	-0.480778	4.00019	22.6448
84864	-0.50803	3.89272	0.000226148
84864	-0.556691	3.90672	14.1417
