event	Eta	Phi	pT
47580	1.06883	2.05188	4.52982
47580	1.11955	2.13138	7.03907
47580	0.94588	2.14598	1.34895
47580	1.02213	2.16826	2.62724e-05
47580	0.945007	2.19119	2.89401
47580	0.942207	2.22545	1.13142
47580	0.878975	2.53305	3.77688
47580	0.992635	2.24371	2.28806e-05
47580	0.9549	2.26182	2.97161e-05
47580	0.89098	2.42279	5.86379
47580	0.932551	2.40824	4.11821
47580	1.02427	2.49276	10.0698
47580	1.15549	2.46629	1.89598
47580	1.10813	2.29771	5.25976e-05
47580	1.0843	2.35263	0.000242569
47580	1.08747	2.3748	23.1373
