event	Eta	Phi	pT
37983	-0.00152361	3.73765	2.25909
37983	-0.0622686	3.51042	2.65818e-05
37983	0.00247491	3.57733	1.13952
37983	-0.0681161	3.6355	1.09117
37983	-0.142591	3.67173	0.000101336
37983	-0.114631	3.64155	28.2487
37983	-0.110117	3.62879	7.37364
37983	0.233148	3.24257	6.48027
37983	0.32306	3.72562	4.54475
37983	0.312415	3.34853	4.50316
37983	0.342209	3.49721	6.58881e-05
37983	0.269997	3.60333	9.08273
37983	0.110289	3.48796	0.86317
37983	0.124378	3.45819	1.17212
37983	0.261439	3.43136	6.99557e-05
37983	0.271766	3.44391	2.86804e-05
37983	0.197674	3.43104	2.77502
37983	0.298354	3.50773	0.993318
37983	0.203879	3.45568	2.34548
37983	0.197888	3.48045	1.74997
37983	0.228857	3.48747	8.37044e-05
37983	0.261669	3.54732	4.96692e-05
37983	0.186996	3.54924	3.22296e-05
37983	0.214302	3.55449	1.48817
37983	0.220196	3.53147	15.6001
