event	Eta	Phi	pT
50599	0.845161	1.42861	2.46417
50599	0.952093	1.21765	3.96171e-05
50599	0.947513	1.28951	17.5252
50599	0.810977	1.39994	1.95872
50599	0.874392	1.21048	0.000102246
50599	0.891031	1.04445	3.84065
50599	0.860066	1.20612	3.49634e-05
50599	0.636102	0.804512	2.50481e-05
50599	0.832532	1.02294	0.883944
50599	0.859036	0.969307	7.97108e-05
50599	0.79893	0.930082	20.2886
50599	0.765914	1.35099	3.96741
50599	0.324888	0.900699	4.13877e-05
50599	0.239013	1.12537	3.458
50599	0.649687	1.37215	1.09051
50599	0.283913	1.1329	3.04465
50599	0.329865	0.974876	4.54304e-05
50599	0.484674	1.33122	4.23229
50599	0.462892	1.31112	2.27787
50599	0.785237	1.14553	3.65499e-05
50599	0.752543	1.11308	1.87415
50599	0.494338	0.959069	9.33783
50599	0.690277	1.06735	1.94166
50599	0.596252	1.00145	9.83463
50599	0.44451	1.02631	9.9386e-05
50599	0.480078	1.05688	2.6263e-05
50599	0.591246	1.07245	7.02508e-05
50599	0.587171	1.07364	4.07354
50599	0.56676	1.08471	6.43879e-05
50599	0.509424	1.13963	9.83801
50599	0.51091	1.16273	3.70113
50599	0.569943	1.24711	5.29422e-05
50599	0.554139	1.19266	15.2226
