event	Eta	Phi	pT
89798	-0.0494344	4.2615	4.40766e-05
89798	-0.0833932	4.0612	6.39629
89798	-0.0119782	4.25749	3.6644
89798	0.116545	4.3482	5.58621
89798	-0.00674483	4.2086	7.18299e-05
89798	0.0390885	4.27133	7.07845
89798	0.0383459	4.23228	4.24588e-05
89798	0.0218969	4.22603	3.99822
89798	0.0112224	4.04424	6.75984
89798	0.282285	4.34362	3.61396
89798	0.0615112	4.13699	8.65085e-05
89798	0.138367	3.7641	2.52043
89798	0.0745042	4.10045	2.30308
89798	0.097569	3.8922	2.31814
89798	0.0885153	4.032	3.24828e-05
89798	0.131527	4.10491	2.30482e-05
89798	0.182552	3.94347	1.33502
89798	0.20107	4.0574	2.28438e-05
89798	0.193015	4.01096	6.28233e-05
89798	0.222885	3.9231	4.14531
89798	0.268043	3.98104	3.58759
89798	0.278142	4.03215	2.33491e-05
89798	0.320581	3.98337	1.48888
89798	0.600913	4.04257	2.36453
89798	0.475157	3.9847	0.000321709
89798	0.522944	3.97879	5.96814e-05
89798	0.507861	3.97412	39.6281
89798	0.144412	4.13277	3.10484e-05
89798	0.203664	4.18094	4.36592e-05
89798	0.189751	4.16863	2.78759e-05
89798	0.174622	4.16143	6.87548
