event	Eta	Phi	pT
17756	2.34682	5.24439	4.24226
17756	2.41813	5.27527	8.36202e-05
17756	2.29893	5.15153	2.74844e-05
17756	2.34686	5.2144	3.31971
17756	2.48478	5.2374	6.21102e-05
17756	2.40975	5.02535	2.46407
17756	2.43829	5.17847	0.000136971
17756	2.42581	5.15429	3.44671e-05
17756	2.46571	5.09746	29.0213
17756	2.19208	4.90029	1.81705
17756	2.40585	4.9685	1.45126
17756	2.49415	4.80775	4.9388e-05
17756	2.4834	4.79676	7.92485
17756	2.47708	4.79245	4.54174
17756	2.46508	4.77889	14.0015
17756	2.48126	4.75602	3.55937
17756	2.49193	4.76388	18.9157
