event	Eta	Phi	pT
68022	-0.138302	1.91969	2.91209
68022	-0.360368	1.56165	4.41119e-05
68022	-0.820356	2.0297	1.17398
68022	-0.329043	2.0676	16.5653
68022	-0.274886	1.96881	3.13925
68022	-0.335644	1.96248	6.28061e-05
68022	-0.352445	1.92158	7.40219
68022	-0.363471	1.74626	5.12821
68022	-0.426404	1.68669	9.21772
68022	-0.488816	2.04668	2.74829
68022	-0.406417	1.89103	4.5932e-05
68022	-0.418503	1.88326	7.24939e-05
68022	-0.556995	2.03435	1.44922
68022	-0.692899	1.94384	1.13724
68022	-0.659078	1.91017	17.0408
68022	-0.640919	1.81739	0.000190208
68022	-0.637283	1.82529	16.6269
68022	-0.624579	1.78667	0.000192593
68022	-0.602841	1.78296	0.000191594
68022	-0.599999	1.76411	16.1548
