event	Eta	Phi	pT
28488	-0.309052	0.512919	2.28197
28488	-0.302826	0.768185	2.63223e-05
28488	-0.631503	1.00133	6.60648
28488	-0.722417	0.913696	2.22781
28488	-0.641268	0.897413	9.79283e-05
28488	-0.587633	0.84731	6.79398e-05
28488	-0.613494	0.860822	2.20527e-05
28488	-0.588448	0.881526	9.7059
28488	-0.821803	0.727717	1.35983
28488	-0.635141	0.749845	3.34121e-05
28488	-0.689219	0.760541	7.44257
28488	-0.760361	0.693776	2.28203
28488	-0.653651	0.683529	4.2798
28488	-0.639894	0.666925	3.18937
28488	-0.677972	0.623535	5.10657e-05
28488	-0.648068	0.541393	3.52444
28488	-0.529302	0.611553	2.22875
28488	-0.597146	0.59144	0.000130495
28488	-0.565365	0.55729	1.30797
28488	-0.567747	0.54939	10.6725
