event	Eta	Phi	pT
91675	-1.77603	1.47484	1.01852
91675	-1.74505	1.61755	3.60224e-05
91675	-1.7172	1.56113	1.40188
91675	-1.68866	1.5897	3.32257
91675	-1.57911	1.65473	4.60687
91675	-1.66443	1.64403	4.03508e-05
91675	-1.64415	1.61285	2.31542
91675	-1.60695	1.60231	5.42359
91675	-1.89656	1.69112	1.4678
91675	-1.80682	1.64014	0.970023
91675	-1.73523	1.6937	9.6348e-05
91675	-1.69727	2.03756	10.4394
91675	-1.76607	1.92947	5.69446
91675	-1.74743	1.95504	0.916736
91675	-1.64503	1.73469	6.73221e-05
91675	-1.76721	1.86802	2.64268
91675	-1.68112	1.87227	7.48077e-05
91675	-1.67411	1.83566	14.6389
