event	Eta	Phi	pT
41218	2.26072	2.45195	8.12725
41218	2.12246	2.32048	3.91364e-05
41218	1.90822	2.27308	3.36282
41218	2.28828	2.61055	0.616262
41218	2.11984	2.36236	7.52095
41218	2.11863	2.39774	0.928488
41218	2.1623	2.50155	5.68798e-05
41218	2.14449	2.52088	6.70306e-05
41218	2.14871	2.7811	3.28095
41218	2.10762	2.51696	1.25147
41218	2.06127	2.5114	7.80898
41218	2.01633	2.48042	0.952675
41218	1.89695	2.75877	0.000805199
41218	1.89322	2.7739	41.3056
41218	1.86673	2.56642	2.81363e-05
41218	1.90631	2.62836	112.06
