event	Eta	Phi	pT
55710	0.210365	4.60852	2.74914e-05
55710	0.457214	4.54323	3.39638e-05
55710	0.218142	4.70397	3.87597
55710	0.219279	4.73279	1.96212
55710	0.23492	4.84921	4.21107
55710	0.425195	4.63803	6.54701
55710	0.4279	4.67615	3.3948
55710	0.439441	4.71843	20.8857
55710	0.359451	4.77689	10.993
55710	0.355713	4.86667	6.60839e-05
55710	0.382351	4.84067	6.64793
55710	0.387194	4.84048	4.94426
55710	0.412557	4.8284	1.49159
55710	0.478223	4.81199	0.000230256
55710	0.46468	4.93598	8.85153
55710	0.448816	4.83112	0.00018603
55710	0.525536	4.85238	1.32562
55710	0.448886	4.90138	1.3526
55710	0.45407	4.86182	0.000132231
55710	0.481444	4.87128	6.00245
55710	0.481856	4.87592	33.751
