event	Eta	Phi	pT
44590	-0.113104	0.150024	4.343
44590	-0.417055	0.796984	4.586e-05
44590	-0.177572	0.235494	2.36163
44590	-0.305602	0.409599	3.47642
44590	-0.251774	0.670386	25.1441
44590	-0.059414	0.678287	3.88786e-05
44590	-0.144816	0.69406	2.72793e-05
44590	-0.27634	0.591521	1.34021
44590	-0.275494	0.579149	5.41497e-05
44590	-0.146361	0.663854	8.82485
44590	-0.185494	0.639234	3.4411
44590	-0.13755	0.584479	5.16587
44590	-0.152505	0.628259	1.46745
44590	-0.138354	0.599432	5.4299
44590	-0.148911	0.585136	1.09023
44590	-0.171762	0.585388	4.42612
44590	-0.168742	0.601009	53.1962
44590	-0.235214	0.460274	6.56326
44590	-0.21695	0.487589	2.38669
44590	-0.204371	0.523658	4.27701
44590	-0.194599	0.446355	1.60691
44590	-0.138582	0.406334	8.01269
44590	-0.171877	0.53311	2.59698
44590	-0.0944204	0.562501	0.000220348
44590	-0.180495	0.505564	2.88685
44590	-0.15694	0.541891	0.000220798
44590	-0.162536	0.514428	0.000140384
44590	-0.154995	0.463666	9.56591e-05
44590	-0.154715	0.45304	18.9573
44590	-0.139126	0.442589	3.56119
44590	-0.154382	0.499215	2.3405
44590	-0.135516	0.452223	8.11093e-05
44590	-0.14864	0.48973	0.00060143
44590	-0.137616	0.517628	5.40605
44590	-0.0912078	0.542227	6.99917e-05
44590	-0.0545098	0.493223	1.69579
44590	-0.0924855	0.491003	83.5848
