event	Eta	Phi	pT
33565	0.0910667	2.79621	16.9015
33565	0.0891835	2.81548	4.31419
33565	-0.087003	3.30358	4.63881
33565	-0.100767	2.66239	3.81586e-05
33565	0.0175164	2.81734	6.13621e-05
33565	-0.244826	2.79439	2.91178e-05
33565	-0.251375	2.74467	25.4428
33565	-0.184475	2.90778	1.52204
33565	-0.200312	2.91525	1.49183
33565	-0.229651	2.90686	14.3641
33565	-0.308436	2.92596	0.8447
33565	-0.233211	3.18703	3.2215
33565	-0.330641	3.05243	2.73017
33565	-0.347783	3.08642	4.00435
33565	-0.332534	3.10542	22.4949
33565	-0.22817	3.14885	1.10551
33565	-0.309059	3.02851	6.66692e-05
33565	-0.14634	3.06906	4.31917e-05
33565	-0.17716	3.10769	2.99213
33565	-0.29259	3.0078	8.83192e-05
33565	-0.184302	3.04677	6.73109e-05
33565	-0.257597	3.02429	3.2682e-05
33565	-0.221347	3.01975	0.000102782
33565	-0.254325	3.0597	2.63573e-05
33565	-0.244741	3.04255	5.8545
33565	-0.221049	3.02988	0.000148384
33565	-0.237119	3.0391	9.36977
33565	-0.221316	3.05193	24.5299
