event	Eta	Phi	pT
21918	2.28055	1.33419	4.76414
21918	2.08588	1.31935	2.13132e-05
21918	2.40215	1.66511	2.83234e-05
21918	2.35334	1.77345	3.04289
21918	1.92262	1.63802	1.24407
21918	2.11237	1.80952	2.16586e-05
21918	2.12589	1.78463	2.47886e-05
21918	2.08015	1.71161	16.9256
21918	2.20708	1.70214	4.51841
21918	2.27805	1.55057	2.46675
21918	2.27382	1.56701	1.48107
21918	2.10904	1.42708	3.22946
21918	2.25105	1.51602	0.489685
21918	2.18652	1.64611	3.09833
21918	2.20483	1.53017	2.32934
21918	2.15314	1.5611	0.947163
21918	2.12207	1.57409	6.34762
21918	2.11898	1.54232	4.87221e-05
21918	2.10458	1.53876	3.2731
21918	2.11428	1.52639	7.19127
