event	Eta	Phi	pT
94470	-1.94619	1.57637	1.88149
94470	-1.81323	1.83901	2.62171
94470	-1.8202	1.79514	3.30435
94470	-1.84895	1.46809	3.14035
94470	-1.66308	1.82405	2.34771
94470	-1.6355	1.81966	4.40636e-05
94470	-1.60272	1.40736	9.49798
94470	-1.66724	1.44176	4.02582
94470	-1.4729	1.45549	2.20873
94470	-1.64036	1.4557	0.000103605
94470	-1.73513	1.63687	0.961408
94470	-1.67121	1.48147	2.15763e-05
94470	-1.67431	1.59533	4.39361
94470	-1.59086	1.69133	4.31619
94470	-1.56357	1.68115	12.6838
94470	-1.49111	1.6412	1.29184
94470	-1.48907	1.58001	2.25433
94470	-1.53805	1.59248	9.81996e-05
94470	-1.53833	1.58896	8.00686
94470	-1.57269	1.57833	0.000127821
94470	-1.57012	1.56255	17.539
94470	-1.5743	1.5772	2.22238
