event	Eta	Phi	pT
81715	0.177192	0.676461	2.53912
81715	0.0911314	0.598493	2.76521
81715	-0.121974	0.54696	3.25788
81715	0.207864	0.797865	0.833927
81715	0.184841	0.991031	3.41355
81715	0.163139	0.840725	2.89779e-05
81715	0.0943394	0.723747	1.11876
81715	-0.137365	1.16388	1.94945
81715	-0.0281155	0.647217	2.27494e-05
81715	-0.191573	0.929991	14.9413
81715	-0.0826892	0.975439	2.42894
81715	-0.0170274	0.822144	7.53915e-05
81715	-0.0245522	0.899035	5.30127
81715	-0.191952	0.868843	0.000117996
81715	-0.12791	0.841071	2.88414e-05
81715	-0.12411	0.866343	14.0955
81715	-0.104625	0.858942	12.7271
81715	-0.0981718	0.874755	1.86506
